Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Salary,SalaryAdj
Grant Williams,PF,22,BOS,63,9,1138,108,247,0.437,48,129,0.372,60,118,0.508,0.534,30,51,0.588,48,130,178,64,32,24,56,161,294,0.522,7.4,2.0,-3.7,0.3,12.8,1.0,0.206,-4.0,4.7,0.1,7.5,1.4,17.2,8.7,0.546,12.3,-0.5,1.1,0.046,2617800.0,2854966.0
Kenrich Williams,PF,26,OKC,66,13,1426,219,411,0.533,52,117,0.444,167,294,0.568,0.596,36,63,0.571,84,189,273,152,55,17,76,143,526,0.285,16.4,1.1,-0.7,0.5,14.0,1.2,0.153,-1.2,6.1,1.6,14.0,1.8,14.8,10.0,0.599,15.3,0.4,2.8,0.096,2000000.0,2181195.0
Patrick Williams,PF,19,CHI,71,71,1983,255,528,0.483,54,138,0.391,201,390,0.515,0.534,91,125,0.728,66,261,327,99,64,46,98,126,655,0.261,6.7,2.0,-2.4,0.4,14.4,2.2,0.237,-2.8,3.7,0.3,10.5,1.6,14.4,9.1,0.562,14.9,-0.2,2.5,0.06,7422000.0,8094415.0
Robert Williams,C,23,BOS,52,13,985,186,258,0.721,0,2,0.0,186,256,0.727,0.721,45,73,0.616,133,225,358,94,43,91,52,105,417,0.008,14.2,8.6,6.0,3.1,25.6,1.9,0.283,2.9,14.9,3.4,25.7,2.1,15.2,20.2,0.719,15.0,2.0,5.3,0.258,3661976.0,3993742.0
Zion Williamson,PF,20,NOP,61,61,2026,634,1037,0.611,10,34,0.294,624,1003,0.622,0.616,369,529,0.698,167,274,441,226,57,39,167,135,1647,0.033,19.7,1.8,5.8,-0.3,14.7,1.6,0.51,6.1,8.9,7.1,27.1,1.3,11.6,11.8,0.649,29.8,4.0,8.7,0.205,10733400.0,11705820.0
Dylan Windler,SF,24,CLE,31,0,513,57,130,0.438,26,77,0.338,31,53,0.585,0.538,21,27,0.778,20,87,107,33,19,12,32,37,161,0.592,9.4,2.1,-1.7,0.3,19.5,0.5,0.208,-2.0,4.3,0.0,10.8,1.8,18.4,11.7,0.567,14.8,0.0,0.5,0.045,2239200.0,2442066.0
Justise Winslow,SF,24,MEM,26,1,507,74,210,0.352,10,54,0.185,64,156,0.41,0.376,20,35,0.571,18,100,118,50,15,12,37,47,178,0.257,13.3,2.1,-6.0,0.2,21.1,0.6,0.167,-6.2,3.7,-1.3,6.2,1.4,14.1,12.3,0.395,21.9,-0.5,-0.7,-0.066,3902439.0,4255990.0
Cassius Winston,PG,22,WAS,22,0,98,14,33,0.424,8,17,0.471,6,16,0.375,0.545,5,6,0.833,0,9,9,12,2,1,5,8,41,0.515,16.3,0.9,-3.2,-1.1,9.7,0.1,0.182,-2.1,0.0,0.1,10.8,0.9,12.3,4.9,0.575,17.2,0.0,0.1,0.066,462629.0,504542.0
James Wiseman,C,19,GSW,39,27,836,191,368,0.519,12,38,0.316,179,330,0.542,0.535,54,86,0.628,55,171,226,26,11,36,60,121,448,0.103,4.9,3.8,-5.0,-1.0,21.5,1.2,0.234,-4.0,7.1,-0.4,13.1,0.6,12.9,14.4,0.552,23.8,-0.6,0.7,0.042,9166800.0,9997289.0
Christian Wood,C,25,HOU,41,41,1326,329,640,0.514,77,206,0.374,252,434,0.581,0.574,125,198,0.631,76,319,395,71,34,48,80,88,860,0.322,9.4,3.2,1.4,-0.3,26.8,1.4,0.309,1.7,5.9,1.4,20.0,1.2,9.9,15.9,0.591,25.9,1.1,2.8,0.1,13666667.0,14904833.0
Delon Wright,SG-PG,28,TOT,63,39,1748,240,518,0.463,64,172,0.372,176,346,0.509,0.525,101,126,0.802,65,204,269,278,101,30,83,75,645,0.332,23.0,1.5,2.2,1.5,13.1,1.8,0.243,0.6,4.1,2.5,16.3,2.8,12.6,8.6,0.562,16.3,1.8,4.3,0.117,8526316.0,9298779.0
Thaddeus Young,PF,32,CHI,68,23,1652,370,662,0.559,12,45,0.267,358,617,0.58,0.568,71,113,0.628,168,255,423,291,74,40,137,152,823,0.068,27.1,2.1,3.3,1.4,16.9,2.2,0.171,1.9,11.4,2.8,20.3,2.2,16.1,14.2,0.578,22.3,2.2,5.1,0.147,14190000.0,15475579.0
Trae Young,PG,22,ATL,63,63,2125,487,1112,0.438,136,397,0.343,351,715,0.491,0.499,484,546,0.886,38,207,245,594,53,12,261,111,1594,0.357,45.5,0.5,3.7,-1.7,10.5,1.3,0.491,5.3,2.0,5.9,23.0,1.2,16.2,6.3,0.589,33.0,3.0,7.2,0.163,8326471.0,9080829.0
Cody Zeller,C,28,CHO,48,21,1005,181,324,0.559,4,28,0.143,177,296,0.598,0.565,85,119,0.714,119,209,328,86,27,17,51,121,451,0.086,13.2,1.7,-0.5,-0.2,22.9,1.1,0.367,-0.2,12.6,2.1,18.2,1.3,11.9,17.7,0.599,18.3,0.4,3.3,0.156,2389641.0,2606136.0
Ivica Zubac,C,23,LAC,72,33,1609,257,394,0.652,1,4,0.25,256,390,0.656,0.654,135,171,0.789,189,330,519,90,24,62,81,187,650,0.01,7.9,3.4,1.0,0.4,22.4,2.1,0.434,0.6,13.6,4.8,19.1,0.7,14.7,18.1,0.693,15.1,1.2,6.9,0.206,7518518.0,8199677.0
