Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Salary,SalaryAdj
Evan Turner,SF,23,PHI,65,20,1713,263,590,0.446,11,49,0.224,252,541,0.466,0.455,73,108,0.676,27,349,376,180,40,20,105,117,610,0.083,16.9,0.9,-1.3,1.0,22.8,3.0,0.183,-2.2,1.7,-0.6,12.6,1.2,14.1,12.2,0.478,20.3,0.3,2.4,0.068,5293080.0,6834632.0
Jeremy Tyler,C,20,GSW,42,23,568,88,209,0.421,0,1,0.0,88,208,0.423,0.421,29,52,0.558,54,86,140,16,16,20,36,84,205,0.005,4.5,2.7,-7.8,-2.3,17.1,0.4,0.249,-5.5,10.8,-0.5,10.4,1.5,13.4,14.0,0.442,21.8,-0.8,-0.2,-0.014,762195.0,984176.0
Ekpe Udoh,C,24,TOT,61,11,1290,127,295,0.431,0,2,0.0,127,293,0.433,0.431,86,114,0.754,100,154,254,57,40,102,53,174,340,0.007,6.4,6.0,-1.5,1.3,13.5,1.2,0.386,-2.9,8.6,0.9,12.5,1.6,13.3,11.0,0.493,14.0,0.2,2.1,0.077,3524880.0,4551463.0
Beno Udrih,SG,29,MIL,59,0,1080,146,332,0.44,17,59,0.288,129,273,0.473,0.465,39,55,0.709,26,76,102,227,37,1,77,69,348,0.178,32.2,0.1,-2.1,-1.2,8.0,0.6,0.166,-0.9,2.6,0.8,13.1,1.8,17.8,5.2,0.488,17.7,0.0,1.4,0.061,7810000.0,10084578.0
Charlie Villanueva,PF,27,DET,13,0,180,35,91,0.385,15,45,0.333,20,46,0.435,0.467,6,7,0.857,9,39,48,6,7,5,7,25,91,0.495,6.4,2.2,-0.7,-0.5,26.8,0.3,0.077,-0.1,5.8,0.1,16.2,2.1,6.9,15.9,0.484,26.0,0.1,0.4,0.096,8060000.0,10407388.0
Dwyane Wade,SG,30,MIA,49,49,1625,416,837,0.497,15,56,0.268,401,781,0.513,0.506,235,297,0.791,73,164,237,225,82,63,129,110,1082,0.067,27.3,3.1,7.9,1.9,11.6,2.9,0.355,6.0,5.6,4.8,26.3,2.7,11.8,8.7,0.559,31.3,4.0,7.7,0.227,17024000.0,21982056.0
Kemba Walker,PG,21,CHA,66,25,1792,281,767,0.366,69,226,0.305,212,541,0.392,0.411,168,213,0.789,30,204,234,289,60,20,119,79,799,0.295,30.2,0.8,-0.8,-1.4,13.5,0.5,0.278,0.7,1.9,-0.2,14.9,1.8,12.1,7.5,0.464,25.2,0.6,0.3,0.009,2532960.0,3270657.0
John Wall,PG,21,WAS,66,66,2386,378,894,0.423,3,42,0.071,375,852,0.44,0.424,317,402,0.789,48,252,300,530,95,57,255,137,1076,0.047,36.9,1.8,0.7,-0.6,12.0,1.9,0.45,1.3,2.2,1.7,17.7,2.1,19.2,7.1,0.502,24.9,1.6,3.5,0.071,5915880.0,7638816.0
Gerald Wallace,SF,29,TOT,58,58,2076,287,632,0.454,46,150,0.307,241,482,0.5,0.491,180,225,0.8,87,299,386,164,85,36,111,145,800,0.237,13.2,1.3,1.0,0.7,17.2,1.8,0.356,0.4,4.8,3.0,15.9,2.2,13.2,10.8,0.547,18.6,1.6,4.8,0.112,9682435.0,12502340.0
Luke Walton,PF-SF,31,TOT,30,0,364,24,65,0.369,7,20,0.35,17,45,0.378,0.423,0,0,0.0,13,36,49,35,5,1,27,41,55,0.308,14.8,0.2,-7.1,-1.4,11.4,0.1,0.0,-5.7,4.0,-0.4,3.4,0.7,29.3,7.6,0.423,11.4,-0.5,-0.4,-0.05,6091363.0,7865406.0
Hakim Warrick,PF,29,PHO,35,0,503,74,180,0.411,1,10,0.1,73,170,0.429,0.414,76,99,0.768,31,61,92,30,8,3,36,35,225,0.056,9.3,0.4,-2.7,-1.6,13.5,0.2,0.55,-1.1,7.0,0.3,13.1,0.8,13.9,10.3,0.503,23.4,-0.1,0.5,0.05,4000000.0,5164956.0
Earl Watson,PG,32,UTA,50,2,1033,54,160,0.338,10,52,0.192,44,108,0.407,0.369,31,46,0.674,30,91,121,217,54,22,85,105,149,0.325,28.9,1.7,-1.4,1.2,10.2,0.9,0.288,-2.6,3.3,-0.6,9.5,2.7,32.0,6.7,0.413,11.5,0.2,0.4,0.018,2000000.0,2582478.0
Martell Webster,SF,25,MIN,47,26,1140,115,272,0.423,37,109,0.339,78,163,0.479,0.491,57,72,0.792,42,126,168,40,31,17,46,86,324,0.401,5.5,1.1,-1.6,0.2,12.3,0.7,0.265,-1.9,4.1,0.8,10.0,1.4,13.2,8.2,0.533,13.6,0.1,1.5,0.064,2200000.0,2840725.0
David West,PF,31,IND,66,66,1925,349,716,0.487,2,9,0.222,347,707,0.491,0.489,142,176,0.807,118,315,433,140,52,46,93,160,842,0.013,13.1,1.9,1.8,0.4,18.3,2.5,0.246,1.4,6.9,3.4,17.8,1.4,10.5,12.6,0.531,20.9,1.8,5.9,0.147,10000000.0,12912392.0
Delonte West,PG,28,DAL,44,33,1060,166,360,0.461,27,76,0.355,139,284,0.489,0.499,62,70,0.886,13,88,101,139,58,11,76,67,421,0.211,22.2,0.8,1.0,1.6,9.3,1.4,0.194,-0.6,1.4,0.8,15.3,2.9,16.3,5.4,0.539,20.4,0.8,2.2,0.098,1223166.0,1579399.0
Russell Westbrook,PG,23,OKC,66,66,2331,578,1266,0.457,62,196,0.316,516,1070,0.482,0.481,340,413,0.823,96,205,301,362,112,21,239,147,1558,0.155,29.8,0.7,3.0,-0.7,9.4,2.4,0.326,3.7,5.0,5.5,22.9,2.5,14.2,7.4,0.538,32.7,3.0,7.9,0.163,13668750.0,17649626.0
Chris Wilcox,C,29,BOS,28,4,481,64,107,0.598,0,0,0.0,64,107,0.598,0.598,24,39,0.615,38,84,122,12,11,9,30,64,152,0.0,4.1,1.4,-2.1,0.6,19.7,0.9,0.364,-2.7,9.8,0.4,12.4,1.2,19.5,14.9,0.612,15.4,0.0,1.3,0.132,1352181.0,1745989.0
Damien Wilkins,SF,32,DET,60,2,922,76,193,0.394,7,23,0.304,69,170,0.406,0.412,34,54,0.63,22,78,100,44,29,13,30,85,193,0.119,7.5,1.1,-4.0,0.2,10.4,0.6,0.28,-4.2,2.8,-0.2,6.9,1.7,12.2,6.5,0.445,12.4,-0.5,0.4,0.019,1223166.0,1579399.0
Deron Williams,PG,27,NJN,55,55,1999,391,961,0.407,115,342,0.336,276,619,0.446,0.467,257,305,0.843,23,160,183,481,67,20,219,121,1154,0.356,46.6,0.8,2.3,-1.9,9.6,0.4,0.317,4.2,1.3,3.7,20.3,1.8,16.7,5.3,0.527,30.1,2.2,4.1,0.099,17177795.0,22180643.0
Derrick Williams,PF,20,MIN,66,15,1418,205,498,0.412,37,138,0.268,168,360,0.467,0.449,136,195,0.697,77,234,311,38,30,31,77,95,583,0.277,4.5,1.6,-2.1,-0.7,18.4,1.2,0.392,-1.4,6.0,0.6,12.9,1.1,11.7,12.2,0.499,20.7,0.0,1.8,0.059,4947840.0,6388845.0
Elliot Williams,SG,22,POR,24,0,149,37,74,0.5,8,27,0.296,29,47,0.617,0.554,6,18,0.333,7,12,19,6,6,3,5,18,88,0.365,8.0,1.6,-0.1,-0.8,9.6,0.1,0.243,0.7,5.4,0.2,18.8,2.1,5.8,7.4,0.537,26.7,0.1,0.3,0.105,1442880.0,1863103.0
Jordan Williams,C,21,NJN,43,5,635,77,152,0.507,0,0,0.0,77,152,0.507,0.507,43,66,0.652,66,90,156,11,21,15,23,61,197,0.0,2.9,1.8,-2.1,-1.2,16.9,0.4,0.434,-0.9,11.7,1.0,14.5,1.8,11.3,14.3,0.544,14.7,0.0,1.3,0.101,420000.0,542320.0
Marvin Williams,SF,25,ATL,57,37,1500,203,470,0.432,58,149,0.389,145,321,0.452,0.494,115,146,0.788,76,218,294,71,47,18,39,84,579,0.317,7.7,0.9,1.3,0.2,16.9,2.1,0.311,1.1,6.0,2.7,15.8,1.7,6.8,11.5,0.542,18.0,1.2,4.9,0.156,8287500.0,10701145.0
Reggie Williams,SF,25,CHA,33,13,747,106,255,0.416,33,107,0.308,73,148,0.493,0.48,29,40,0.725,27,66,93,60,20,3,33,34,274,0.42,14.7,0.3,-2.4,-2.0,10.5,0.0,0.157,-0.4,4.0,0.3,12.4,1.4,10.8,7.1,0.503,18.9,-0.1,0.3,0.022,2500000.0,3228098.0
Shawne Williams,SF,25,NJN,25,6,514,42,147,0.286,21,87,0.241,21,60,0.35,0.357,8,11,0.727,20,48,68,16,10,11,13,44,113,0.592,4.9,1.6,-6.4,-2.2,11.2,0.1,0.075,-4.2,4.4,-0.5,4.9,1.0,7.9,7.7,0.372,14.7,-0.6,-0.4,-0.041,3158000.0,4077733.0
Terrence Williams,SG,24,TOT,30,0,550,85,198,0.429,16,46,0.348,69,152,0.454,0.47,27,46,0.587,13,89,102,65,20,7,43,35,213,0.232,19.2,0.9,-1.4,-0.6,18.7,0.4,0.232,-0.9,2.5,-0.1,13.1,1.9,16.5,10.3,0.488,20.9,0.1,0.3,0.029,296775.0,383207.0
Metta World Peace,SF,32,LAL,64,45,1720,183,465,0.394,56,189,0.296,127,276,0.46,0.454,71,115,0.617,71,147,218,140,69,27,69,137,493,0.406,12.5,1.1,-0.7,1.0,9.1,1.7,0.247,-1.6,4.8,0.9,11.0,2.1,11.8,7.1,0.478,15.6,0.6,2.6,0.073,7258960.0,9373054.0
Brandan Wright,C,24,DAL,49,0,791,144,233,0.618,0,1,0.0,144,232,0.621,0.618,52,82,0.634,62,112,174,13,22,63,21,61,340,0.004,2.9,6.4,3.7,1.8,15.8,1.3,0.352,1.9,8.9,2.2,21.6,1.5,7.2,12.4,0.632,17.0,1.1,3.5,0.215,992680.0,1281787.0
Chris Wright,SF,23,GSW,24,1,186,23,45,0.511,0,0,0.0,23,45,0.511,0.511,24,31,0.774,19,26,45,4,7,13,8,22,70,0.0,3.3,5.4,0.0,0.1,15.8,0.2,0.689,0.0,11.6,0.5,18.6,2.0,12.0,13.7,0.597,16.5,0.1,0.6,0.163,27859.0,35972.0
Dorell Wright,SF,26,GSW,61,61,1650,222,526,0.422,105,292,0.36,117,234,0.5,0.522,80,98,0.816,60,218,278,94,58,26,51,97,629,0.555,8.8,1.2,0.9,-0.7,14.9,0.8,0.186,1.6,4.1,2.6,15.0,1.8,8.2,9.6,0.553,17.3,1.2,3.4,0.099,4106000.0,5301828.0
Nick Young,SG,26,TOT,62,35,1729,316,784,0.403,103,282,0.365,213,502,0.424,0.469,144,169,0.852,31,102,133,56,44,17,83,141,879,0.36,5.7,0.8,-2.4,-2.1,6.8,0.6,0.216,-0.3,2.0,1.4,12.9,1.3,8.8,4.4,0.512,24.5,-0.2,1.9,0.053,6000000.0,7747435.0
Sam Young,SF,26,TOT,35,2,375,45,127,0.354,5,17,0.294,40,110,0.364,0.374,19,26,0.731,20,42,62,15,17,6,16,23,114,0.134,6.2,1.2,-2.3,0.6,13.1,0.6,0.205,-2.9,6.0,-0.3,9.7,2.4,10.4,9.5,0.412,18.9,0.0,0.2,0.03,761319.0,983044.0
Thaddeus Young,PF,23,PHI,63,1,1755,348,687,0.507,1,4,0.25,347,683,0.508,0.507,111,144,0.771,137,188,325,74,64,41,55,127,808,0.006,7.3,1.8,2.0,0.6,12.0,2.9,0.21,1.4,8.6,3.4,18.9,2.0,6.8,10.3,0.538,21.5,1.8,6.3,0.171,8039130.0,10380440.0
